student_id,gender,second_perc,high_perc,high_spec,degree_perc,degree_type,work_experience,experience_years,employability_perc,mba_spec,mba_perc,salary,placed,start_date,end_date,duration
12,M,89.4,97.7,Arts,50.0,Comm&Mgmt,False,3,50.0,Mkt&Fin,77.89,,True,2020-07-19 14:07:23.869615872,2020-06-29 06:54:01.716338944,
13,M,89.4,37.0,Science,91.0,Others,True,0,98.0,Mkt&Fin,51.21,,False,,,3.0
14,M,40.89,97.7,Arts,50.0,Comm&Mgmt,False,3,98.0,Mkt&Fin,77.89,94000.0,True,,2020-11-28 20:26:49.189614336,12.0
15,F,89.4,37.0,Science,50.0,Comm&Mgmt,True,0,50.0,Mkt&HR,77.89,20000.0,False,2020-04-27 06:24:45.376259072,2020-09-29 14:09:47.855844608,
16,M,89.4,97.7,Science,50.0,Comm&Mgmt,False,3,50.0,Mkt&Fin,77.89,20000.0,False,2020-03-30 15:02:00.101091328,2020-08-20 10:52:00.451193856,3.0
17,M,40.89,37.0,Science,91.0,Comm&Mgmt,False,0,50.0,Mkt&Fin,77.89,,False,2020-01-03 05:09:43.880908288,2020-10-04 19:27:50.512899584,
18,M,89.4,97.7,Science,91.0,Comm&Mgmt,False,0,50.0,Mkt&Fin,51.21,94000.0,True,2020-02-12 11:24:17.934529536,,
19,M,40.89,97.7,Science,50.0,Sci&Tech,False,3,50.0,Mkt&Fin,51.21,20000.0,True,2020-01-27 00:00:25.654484480,,12.0
20,M,89.4,97.7,Science,50.0,Comm&Mgmt,True,3,98.0,Mkt&Fin,51.21,,True,2019-11-13 00:50:47.061943296,2020-08-15 23:09:57.078573056,
21,M,40.89,37.0,Science,91.0,Comm&Mgmt,False,0,98.0,Mkt&HR,77.89,94000.0,True,2020-04-26 22:30:23.286393600,2020-07-21 09:28:46.194682624,
22,M,40.89,37.0,Arts,91.0,Comm&Mgmt,False,3,98.0,Mkt&HR,51.21,94000.0,True,2020-01-12 08:33:15.109928960,2020-07-24 03:00:00.774456320,3.0
23,F,40.89,97.7,Arts,50.0,Others,True,0,98.0,Mkt&Fin,77.89,80926.0,True,,2020-10-07 09:20:21.330083840,
24,M,40.89,37.0,Science,50.0,Others,True,0,50.0,Mkt&Fin,77.89,,False,,,
25,M,89.4,37.0,Commerce,50.0,Comm&Mgmt,True,3,50.0,Mkt&HR,77.89,20000.0,True,,2020-09-18 04:16:29.667930624,3.0
26,F,89.4,97.7,Arts,50.0,Comm&Mgmt,True,0,50.0,Mkt&HR,51.21,,False,2020-07-08 00:21:07.816374784,2020-02-05 10:38:29.825415936,
27,M,40.89,97.7,Science,50.0,Sci&Tech,True,3,98.0,Mkt&Fin,77.89,53397.0,True,,2020-09-18 11:44:20.425193216,
28,F,40.89,37.0,Commerce,50.0,Sci&Tech,True,3,50.0,Mkt&Fin,77.89,20000.0,False,2019-12-09 00:06:38.026448128,2020-09-20 12:58:32.208653824,12.0
29,M,89.4,97.7,Commerce,91.0,Sci&Tech,False,0,50.0,Mkt&HR,77.89,94000.0,True,2020-06-03 06:55:55.162803200,2021-02-04 01:18:41.354496768,
30,F,89.4,37.0,Science,91.0,Comm&Mgmt,True,3,98.0,Mkt&Fin,77.89,,True,,2020-09-24 12:07:30.042096896,
31,M,89.4,97.7,Commerce,91.0,Comm&Mgmt,False,3,98.0,Mkt&Fin,51.21,94000.0,True,2020-06-17 19:32:28.202995968,,
32,M,89.4,97.7,Science,50.0,Sci&Tech,True,3,50.0,Mkt&Fin,77.89,20000.0,True,2020-07-19 15:56:41.771756032,,
33,M,40.89,37.0,Commerce,91.0,Comm&Mgmt,True,0,50.0,Mkt&HR,51.21,94000.0,False,2020-01-20 08:52:35.544891904,2020-08-27 09:51:24.266973952,
34,M,40.89,97.7,Science,50.0,Comm&Mgmt,True,3,98.0,Mkt&Fin,51.21,47330.0,True,2020-01-04 14:04:13.592852224,2020-09-18 23:56:06.117446656,
35,M,89.4,37.0,Science,50.0,Comm&Mgmt,True,0,50.0,Mkt&HR,77.89,20000.0,False,,,6.0
36,F,40.89,97.7,Science,50.0,Comm&Mgmt,False,3,50.0,Mkt&Fin,77.89,,False,2020-02-28 14:38:47.506658816,2020-08-29 12:57:01.317625600,3.0
37,M,40.89,37.0,Commerce,50.0,Sci&Tech,True,0,98.0,Mkt&HR,77.89,74052.0,True,2020-02-24 12:24:21.043567616,2020-11-01 20:08:06.631572224,6.0
38,F,40.89,97.7,Commerce,50.0,Sci&Tech,False,3,50.0,Mkt&HR,51.21,71305.0,False,,,3.0
39,M,89.4,97.7,Science,50.0,Comm&Mgmt,False,3,98.0,Mkt&HR,51.21,,False,,2020-04-15 03:27:49.878201344,3.0
40,F,40.89,37.0,Commerce,50.0,Sci&Tech,False,0,98.0,Mkt&HR,51.21,94000.0,True,,2020-12-15 18:38:30.981481216,3.0
41,F,89.4,37.0,Science,50.0,Others,False,3,98.0,Mkt&HR,77.89,,False,2020-04-09 08:07:12.719269888,2020-05-01 17:38:57.368854272,
42,M,40.89,97.7,Commerce,91.0,Sci&Tech,True,0,98.0,Mkt&Fin,77.89,,True,2019-11-21 23:48:42.697861632,,3.0
43,M,89.4,97.7,Commerce,91.0,Comm&Mgmt,False,3,50.0,Mkt&HR,51.21,94000.0,False,2020-02-12 09:36:44.720889856,,3.0
44,M,89.4,97.7,Commerce,50.0,Comm&Mgmt,False,0,50.0,Mkt&Fin,77.89,20000.0,False,2020-05-30 08:43:51.475997952,2020-04-19 12:39:26.761319168,3.0
45,M,40.89,37.0,Science,50.0,Comm&Mgmt,True,0,98.0,Mkt&Fin,51.21,94000.0,False,,,6.0
46,F,89.4,37.0,Commerce,50.0,Comm&Mgmt,True,3,50.0,Mkt&Fin,51.21,20000.0,False,2020-03-20 01:24:15.590077440,2020-06-22 12:23:56.087213824,
47,F,40.89,37.0,Commerce,91.0,Comm&Mgmt,True,0,50.0,Mkt&HR,77.89,20000.0,False,2020-04-23 08:05:51.220199424,,3.0
48,F,89.4,97.7,Arts,50.0,Sci&Tech,False,0,50.0,Mkt&Fin,51.21,,True,2020-05-08 03:17:47.068651264,2020-07-10 22:14:24.905250304,3.0
49,M,89.4,37.0,Arts,91.0,Sci&Tech,True,0,98.0,Mkt&Fin,77.89,94000.0,True,2020-05-10 20:26:11.382649600,,
50,F,40.89,37.0,Commerce,50.0,Comm&Mgmt,True,3,98.0,Mkt&Fin,51.21,,False,2020-01-09 19:40:34.600407552,,
51,F,89.4,97.7,Commerce,50.0,Sci&Tech,True,3,98.0,Mkt&HR,51.21,43364.0,True,2020-04-03 05:56:39.204019200,2020-10-27 07:57:07.861207296,
52,F,40.89,37.0,Commerce,91.0,Sci&Tech,False,0,50.0,Mkt&Fin,77.89,20000.0,False,,2020-08-24 04:39:13.779776000,
53,M,89.4,37.0,Commerce,91.0,Comm&Mgmt,False,0,50.0,Mkt&HR,51.21,94000.0,True,2020-06-13 20:14:15.896828672,2020-11-11 21:06:07.943701504,
54,F,89.4,97.7,Commerce,91.0,Comm&Mgmt,False,0,50.0,Mkt&HR,77.89,20000.0,False,2020-04-23 21:18:31.386569216,2020-06-04 00:45:52.832374784,3.0
55,M,40.89,97.7,Commerce,50.0,Sci&Tech,False,0,50.0,Mkt&Fin,77.89,,True,,,
56,F,89.4,97.7,Commerce,50.0,Sci&Tech,False,3,98.0,Mkt&Fin,51.21,94000.0,False,2020-03-06 13:33:28.872150528,2020-05-05 23:49:52.390019328,
57,F,89.4,37.0,Science,91.0,Comm&Mgmt,True,0,50.0,Mkt&Fin,51.21,20000.0,False,2020-05-14 11:52:14.409300480,2020-06-13 22:42:11.808958720,
58,F,40.89,97.7,Commerce,91.0,Sci&Tech,True,0,98.0,Mkt&HR,51.21,94000.0,False,2019-11-10 14:58:17.154013696,2020-05-09 06:56:23.475831040,3.0
59,M,89.4,37.0,Commerce,91.0,Comm&Mgmt,True,3,50.0,Mkt&Fin,77.89,43483.0,True,2020-04-03 01:45:55.778617344,2020-07-06 17:42:14.547822336,
60,F,89.4,37.0,Arts,50.0,Sci&Tech,False,3,50.0,Mkt&Fin,51.21,20000.0,True,,2020-10-10 11:33:55.737102848,
61,F,40.89,37.0,Commerce,50.0,Comm&Mgmt,True,3,50.0,Mkt&Fin,51.21,28805.0,False,2020-02-29 07:45:33.782121472,2020-07-02 18:42:50.227954688,3.0
62,F,89.4,37.0,Science,50.0,Sci&Tech,False,0,50.0,Mkt&HR,77.89,62292.0,True,2020-06-24 18:22:09.633588480,,12.0
63,F,89.4,97.7,Commerce,91.0,Others,False,0,98.0,Mkt&Fin,77.89,94000.0,True,,2020-11-20 01:33:05.086587392,
64,M,89.4,37.0,Commerce,50.0,Others,False,3,50.0,Mkt&Fin,51.21,20000.0,True,,,
65,M,89.4,97.7,Science,50.0,Comm&Mgmt,True,0,98.0,Mkt&Fin,77.89,,False,2020-07-13 11:11:11.184674816,2020-08-11 07:39:56.770417152,
66,F,40.89,37.0,Arts,50.0,Comm&Mgmt,True,0,50.0,Mkt&HR,51.21,94000.0,False,2020-02-01 15:20:22.246725376,2020-08-02 02:16:00.416623360,12.0
67,F,40.89,97.7,Arts,91.0,Comm&Mgmt,False,3,98.0,Mkt&HR,77.89,20000.0,False,2020-02-03 04:45:23.541656320,2021-01-11 05:57:00.738509568,6.0
68,M,89.4,97.7,Science,91.0,Sci&Tech,True,0,98.0,Mkt&HR,77.89,86130.0,False,,2020-07-22 17:14:53.353241600,
69,F,89.4,37.0,Arts,91.0,Sci&Tech,False,3,98.0,Mkt&HR,77.89,94000.0,True,2020-08-18 21:06:45.011170816,2020-10-27 15:03:25.086296320,3.0
70,F,89.4,97.7,Commerce,91.0,Sci&Tech,False,0,98.0,Mkt&HR,51.21,94000.0,False,2020-02-03 22:25:57.229416704,2020-07-15 07:16:01.643085312,3.0
71,F,89.4,97.7,Commerce,50.0,Sci&Tech,False,0,98.0,Mkt&Fin,51.21,94000.0,False,2020-04-14 01:27:22.284838912,2020-03-11 02:34:48.612699136,
72,M,89.4,37.0,Science,50.0,Comm&Mgmt,True,0,50.0,Mkt&HR,77.89,20000.0,False,2020-04-05 02:09:47.264310272,,
73,F,89.4,97.7,Science,91.0,Sci&Tech,True,0,50.0,Mkt&Fin,77.89,20000.0,False,2020-05-02 20:34:07.067617792,2020-09-11 03:02:59.358697728,
74,F,89.4,97.7,Commerce,50.0,Comm&Mgmt,True,3,50.0,Mkt&Fin,77.89,20000.0,True,2020-03-23 17:14:02.334808064,,
75,F,89.4,97.7,Commerce,50.0,Comm&Mgmt,False,0,98.0,Mkt&Fin,77.89,20000.0,True,2020-03-18 13:34:14.520016384,2020-08-29 10:43:00.453385472,
76,F,89.4,97.7,Commerce,50.0,Comm&Mgmt,False,0,50.0,Mkt&HR,77.89,82011.0,True,,,
77,M,40.89,37.0,Commerce,91.0,Comm&Mgmt,True,0,50.0,Mkt&Fin,51.21,20000.0,False,2019-12-30 07:08:27.684620032,,
78,M,89.4,97.7,Commerce,50.0,Comm&Mgmt,False,3,50.0,Mkt&HR,77.89,20000.0,True,,2020-11-06 04:07:39.706945792,3.0
79,M,40.89,97.7,Commerce,91.0,Sci&Tech,True,0,98.0,Mkt&Fin,77.89,,False,2019-12-30 07:46:36.783762432,,
80,M,89.4,37.0,Commerce,91.0,Sci&Tech,True,0,98.0,Mkt&Fin,51.21,,False,2020-05-16 06:55:07.097559808,,
81,M,89.4,37.0,Science,91.0,Comm&Mgmt,True,3,50.0,Mkt&HR,77.89,20000.0,False,2020-03-19 18:15:15.099011072,2020-08-08 12:12:30.273990400,
82,M,40.89,37.0,Commerce,91.0,Comm&Mgmt,False,3,50.0,Mkt&Fin,51.21,,False,2020-02-15 07:15:38.502639360,2020-02-14 15:09:41.856086272,
83,F,40.89,97.7,Science,91.0,Comm&Mgmt,False,0,98.0,Mkt&Fin,77.89,57602.0,True,2019-12-15 01:22:31.465465088,2020-09-05 05:47:33.929363456,3.0
84,M,40.89,37.0,Science,91.0,Others,False,0,50.0,Mkt&HR,51.21,94000.0,True,2020-01-07 11:25:06.143979264,2020-07-24 23:10:34.291269120,6.0
85,M,40.89,37.0,Science,50.0,Sci&Tech,False,3,98.0,Mkt&Fin,77.89,,False,2020-01-27 14:18:08.748976640,2020-08-03 02:58:48.335045376,
86,F,40.89,37.0,Commerce,50.0,Others,True,3,50.0,Mkt&HR,77.89,20000.0,False,2020-02-20 05:41:31.218668544,,
87,M,89.4,97.7,Commerce,50.0,Comm&Mgmt,False,3,98.0,Mkt&Fin,51.21,58322.0,True,2020-02-23 00:38:08.788199936,2020-03-03 06:01:59.113250816,
88,F,89.4,97.7,Commerce,50.0,Sci&Tech,False,3,98.0,Mkt&HR,77.89,,True,,2020-07-09 15:13:45.738665984,3.0
89,F,40.89,97.7,Commerce,91.0,Others,False,3,98.0,Mkt&HR,77.89,50606.0,True,2020-03-09 22:40:35.867368192,,12.0
90,M,40.89,97.7,Commerce,91.0,Comm&Mgmt,False,0,50.0,Mkt&Fin,51.21,20000.0,True,2019-12-14 03:50:31.094783744,2020-09-13 00:42:03.890418688,12.0
91,M,89.4,97.7,Commerce,50.0,Others,True,3,98.0,Mkt&HR,51.21,42630.0,True,,2020-08-02 23:46:05.375345408,
92,M,40.89,37.0,Science,91.0,Comm&Mgmt,True,0,98.0,Mkt&Fin,51.21,94000.0,False,2019-12-29 08:55:09.421491968,2020-11-23 09:53:37.524194560,6.0
93,F,89.4,37.0,Commerce,50.0,Comm&Mgmt,True,0,50.0,Mkt&Fin,51.21,20000.0,False,,2020-05-02 12:36:43.152824320,
94,F,40.89,37.0,Science,91.0,Comm&Mgmt,True,0,50.0,Mkt&HR,77.89,94000.0,True,2020-05-20 04:07:01.053350400,2020-08-14 03:10:13.140616448,3.0
95,M,40.89,97.7,Commerce,91.0,Comm&Mgmt,False,3,50.0,Mkt&HR,77.89,20000.0,True,2020-03-30 13:59:28.772575232,2021-01-03 12:38:36.270433536,12.0
96,F,89.4,37.0,Commerce,91.0,Comm&Mgmt,True,0,50.0,Mkt&HR,77.89,31504.0,True,,,3.0
97,M,40.89,37.0,Arts,91.0,Comm&Mgmt,True,0,50.0,Mkt&HR,51.21,,False,,2020-07-12 06:07:39.809693440,
98,M,89.4,37.0,Arts,50.0,Sci&Tech,True,0,98.0,Mkt&Fin,77.89,,True,2020-04-12 21:12:41.363100672,2020-11-27 02:15:30.790823680,
99,F,89.4,97.7,Commerce,50.0,Sci&Tech,False,3,98.0,Mkt&Fin,51.21,94000.0,True,2020-06-09 20:57:49.212928768,2020-07-07 14:29:59.762489344,6.0
