student_id,gender,second_perc,high_perc,high_spec,degree_perc,degree_type,work_experience,experience_years,employability_perc,mba_spec,mba_perc,salary,placed,start_date,end_date,duration
17276,M,89.4,58.88,Commerce,58.78,Comm&Mgmt,False,0,82.36,Mkt&Fin,65.37,,True,2020-08-16,2021-01-12,3.0
17311,F,85.3,37.0,Commerce,76.03,Comm&Mgmt,False,1,79.72,Mkt&HR,71.76,21900.0,True,2020-02-21,2020-03-18,7.0
17343,M,59.37,63.13,Commerce,64.67,Others,False,0,78.97,Mkt&HR,77.19,,False,2020-01-15,,3.0
17382,F,63.19,56.13,Arts,68.87,Comm&Mgmt,False,0,53.49,Mkt&HR,63.43,,False,,,3.0
17265,F,59.32,72.21,Commerce,62.66,Sci&Tech,True,0,95.28,Mkt&HR,56.7,,False,,2020-09-29,3.0
17301,M,70.48,61.41,Science,72.13,Comm&Mgmt,False,0,73.03,Mkt&HR,77.89,,False,,,
17463,M,56.52,54.54,Science,88.22,Comm&Mgmt,False,0,68.78,Mkt&Fin,66.85,27300.0,False,2020-02-09,2020-09-18,3.0
17316,F,79.39,96.46,Commerce,73.2,Sci&Tech,False,0,87.1,Mkt&HR,51.88,,False,,2021-03-29,7.0
17264,M,79.55,78.13,Commerce,58.42,Comm&Mgmt,True,1,53.95,Mkt&HR,61.9,,True,,2020-06-19,4.0
17327,M,89.4,61.28,Science,72.98,Others,True,1,69.06,Mkt&HR,75.74,27100.0,False,2020-03-26,2020-08-29,5.0
17395,M,69.26,62.15,Commerce,69.67,Comm&Mgmt,False,0,68.8,Mkt&HR,74.33,30300.0,False,2020-02-18,2021-01-05,
17264,M,79.87,56.54,Science,64.81,Comm&Mgmt,False,1,86.48,Mkt&Fin,58.4,29000.0,True,,,
17295,F,83.93,65.15,Science,61.94,Comm&Mgmt,False,0,68.19,Mkt&Fin,73.88,22700.0,False,,2020-10-31,
17370,F,66.16,39.87,Commerce,83.48,Comm&Mgmt,True,0,92.84,Mkt&Fin,56.42,,True,,2020-10-09,3.0
17355,M,61.96,70.05,Commerce,69.1,Comm&Mgmt,False,0,82.87,Mkt&Fin,60.72,27200.0,True,2020-01-27,2020-06-24,6.0
17433,M,56.72,66.85,Science,54.75,Comm&Mgmt,False,0,65.64,Mkt&HR,64.35,27600.0,False,,2020-05-08,
17344,M,82.57,43.73,Commerce,53.61,Comm&Mgmt,True,1,97.52,Mkt&Fin,61.43,,True,2020-02-21,,
17390,F,75.13,59.87,Commerce,71.32,Comm&Mgmt,False,1,71.85,Mkt&Fin,60.88,20000.0,False,,2020-09-03,4.0
17415,F,74.44,40.32,Science,84.09,Others,False,0,92.36,Mkt&HR,72.77,,True,2020-02-24,2020-10-10,
17340,F,78.2,60.85,Commerce,66.25,Sci&Tech,False,1,82.18,Mkt&HR,58.59,29000.0,False,2020-01-15,2020-04-19,
17478,M,61.67,78.21,Commerce,70.04,Comm&Mgmt,True,0,61.93,Mkt&HR,77.89,28400.0,False,,,4.0
17303,M,84.53,69.98,Science,74.97,Others,False,0,89.79,Mkt&HR,56.45,25800.0,False,2020-02-18,2020-08-22,4.0
17392,F,66.02,86.89,Science,69.59,Comm&Mgmt,False,1,52.46,Mkt&HR,59.11,,True,,,
17303,M,74.5,63.12,Arts,64.24,Comm&Mgmt,False,0,64.29,Mkt&HR,60.76,28800.0,True,2020-03-23,2020-08-31,3.0
17339,F,70.15,54.83,Commerce,71.37,Others,False,0,61.15,Mkt&HR,68.25,21200.0,False,2020-03-22,,
17264,F,75.68,60.73,Commerce,70.41,Comm&Mgmt,False,0,98.0,Mkt&HR,61.48,20000.0,False,,2020-10-02,
17357,M,73.91,79.99,Commerce,69.85,Comm&Mgmt,False,0,84.73,Mkt&HR,77.89,29500.0,False,,2020-09-15,
17270,F,52.3,46.91,Commerce,61.83,Comm&Mgmt,False,0,83.13,Mkt&Fin,67.19,,True,,2021-04-06,4.0
17300,M,82.19,49.18,Commerce,79.12,Comm&Mgmt,False,0,67.82,Mkt&HR,73.98,,True,,2021-01-11,6.0
17375,F,59.35,62.93,Science,67.43,Comm&Mgmt,False,1,92.33,Mkt&Fin,68.6,20700.0,True,2020-06-14,2020-12-19,
17424,M,89.4,76.89,Commerce,59.7,Comm&Mgmt,False,0,67.75,Mkt&HR,70.08,,False,2020-01-19,2020-09-15,
17277,F,53.74,63.13,Commerce,53.85,Comm&Mgmt,False,0,86.72,Mkt&Fin,69.65,,False,,2020-06-11,5.0
17300,M,77.65,47.19,Science,65.6,Comm&Mgmt,True,0,61.63,Mkt&HR,53.32,,False,,,
17437,M,74.81,81.57,Commerce,57.81,Sci&Tech,False,1,98.0,Mkt&Fin,68.6,,True,,,
17328,M,58.08,68.66,Commerce,65.62,Sci&Tech,False,1,98.0,Mkt&Fin,61.44,,True,2020-03-18,,
17453,F,67.48,55.98,Science,72.9,Comm&Mgmt,False,0,90.96,Mkt&Fin,69.45,27500.0,True,2019-12-25,2021-04-13,6.0
17344,M,70.12,63.34,Commerce,50.0,Comm&Mgmt,False,0,91.63,Mkt&HR,67.94,,True,,,6.0
17342,M,74.23,59.18,Commerce,52.25,Comm&Mgmt,True,0,96.16,Mkt&Fin,59.97,,True,2019-12-30,2020-09-21,
17440,M,68.18,92.17,Commerce,68.74,Comm&Mgmt,False,0,63.71,Mkt&Fin,70.8,,True,2020-03-11,,3.0
17348,M,58.17,57.1,Commerce,58.84,Sci&Tech,False,1,95.88,Mkt&Fin,55.33,27700.0,True,,2020-09-06,
17356,M,67.14,85.84,Science,64.59,Comm&Mgmt,True,1,98.0,Mkt&Fin,67.59,,False,,2020-05-15,
17375,M,71.55,66.76,Commerce,50.0,Comm&Mgmt,True,0,98.0,Mkt&Fin,66.28,26300.0,False,,,5.0
17312,M,87.46,91.27,Commerce,71.78,Comm&Mgmt,True,0,98.0,Mkt&HR,53.31,26100.0,True,2020-03-31,,
17461,M,85.2,64.35,Science,73.32,Comm&Mgmt,False,0,64.3,Mkt&HR,63.06,25400.0,True,2020-01-15,,
17443,M,77.94,79.11,Science,53.78,Comm&Mgmt,False,0,76.99,Mkt&HR,54.54,,False,,,12.0
17478,M,70.78,76.83,Arts,73.97,Comm&Mgmt,False,0,73.28,Mkt&HR,67.09,,True,2020-06-01,2020-12-19,
17431,M,65.01,74.09,Commerce,56.12,Comm&Mgmt,False,0,60.95,Mkt&HR,69.53,30900.0,False,,,
17276,F,65.61,97.7,Commerce,57.87,Sci&Tech,True,1,98.0,Mkt&HR,65.81,32000.0,True,,,6.0
17311,M,89.25,50.77,Science,66.53,Sci&Tech,False,1,92.98,Mkt&Fin,63.46,,True,,,6.0
17302,M,76.15,73.87,Science,83.63,Comm&Mgmt,False,0,96.21,Mkt&HR,63.44,25900.0,False,,,
17446,M,70.1,81.0,Commerce,53.67,Comm&Mgmt,False,0,81.89,Mkt&HR,66.18,21300.0,False,2020-01-11,2020-10-12,
17352,M,89.4,70.55,Science,64.04,Comm&Mgmt,False,0,98.0,Mkt&Fin,77.89,,False,,2020-09-06,
17388,M,66.12,43.99,Science,73.14,Comm&Mgmt,False,0,63.35,Mkt&Fin,70.07,28700.0,True,2020-01-08,,4.0
17372,F,56.82,37.0,Commerce,75.27,Sci&Tech,False,1,87.19,Mkt&HR,71.2,,False,,2020-12-07,
17395,F,63.44,95.34,Commerce,67.0,Comm&Mgmt,False,1,98.0,Mkt&Fin,71.59,,True,,2020-09-06,
17334,F,78.74,87.47,Arts,71.0,Comm&Mgmt,False,0,72.05,Mkt&Fin,62.56,20000.0,False,,2020-08-21,
17367,F,77.12,78.38,Science,61.53,Comm&Mgmt,False,0,92.64,Mkt&HR,66.51,,True,2020-03-16,2020-07-08,4.0
17380,M,63.47,52.53,Commerce,83.87,Comm&Mgmt,True,0,86.2,Mkt&Fin,77.89,25500.0,True,2020-01-25,,7.0
17306,F,53.38,87.91,Science,54.22,Comm&Mgmt,False,0,62.03,Mkt&Fin,77.89,,False,2020-02-01,2020-07-03,5.0
17264,F,64.74,82.2,Science,64.05,Comm&Mgmt,False,1,98.0,Mkt&HR,70.21,27100.0,False,,2020-09-22,3.0
17386,M,70.2,67.3,Arts,81.66,Sci&Tech,False,1,68.6,Mkt&Fin,77.89,,False,2020-01-25,,3.0
17264,M,50.97,66.05,Commerce,74.53,Sci&Tech,False,0,89.94,Mkt&Fin,59.42,,False,,2021-04-30,6.0
17411,F,70.83,76.36,Science,60.91,Sci&Tech,False,0,97.51,Mkt&HR,77.89,,False,,,3.0
17264,M,55.65,95.7,Commerce,80.39,Comm&Mgmt,True,0,98.0,Mkt&HR,69.77,,False,2020-02-16,2020-08-01,4.0
17359,F,69.95,66.13,Commerce,62.59,Sci&Tech,False,0,98.0,Mkt&HR,70.16,20000.0,False,2020-03-12,2021-04-10,
17352,F,89.4,68.71,Science,56.61,Sci&Tech,False,0,98.0,Mkt&Fin,63.91,20000.0,False,,,
17303,F,89.4,44.73,Commerce,79.75,Comm&Mgmt,False,0,98.0,Mkt&HR,59.72,27000.0,True,2020-08-18,2020-05-06,
17386,M,77.2,64.7,Science,58.5,Comm&Mgmt,False,0,69.05,Mkt&HR,69.44,,False,2020-02-25,,
17355,M,84.0,79.32,Commerce,62.68,Comm&Mgmt,True,1,89.74,Mkt&HR,70.51,,True,2020-02-14,,6.0
17264,M,70.61,42.77,Science,68.25,Sci&Tech,True,1,96.2,Mkt&HR,61.41,,True,2020-02-25,2020-08-05,
17408,M,71.97,86.15,Commerce,66.42,Comm&Mgmt,False,0,75.0,Mkt&Fin,72.34,,False,2020-02-02,2020-12-13,
17312,F,81.4,53.81,Commerce,77.08,Comm&Mgmt,False,0,98.0,Mkt&Fin,65.76,27100.0,True,,2020-06-06,4.0
17408,M,89.4,92.13,Science,77.69,Comm&Mgmt,False,0,60.0,Mkt&HR,65.48,24900.0,True,,,
17358,M,83.98,69.89,Science,80.75,Comm&Mgmt,False,0,67.41,Mkt&HR,65.66,27500.0,False,,2020-07-23,
17304,F,63.12,63.48,Commerce,80.48,Comm&Mgmt,True,0,85.27,Mkt&HR,67.41,,False,,,
17341,F,89.4,60.3,Commerce,76.35,Others,True,0,98.0,Mkt&HR,77.89,26700.0,True,,,
17338,F,85.34,81.32,Commerce,66.09,Comm&Mgmt,True,0,75.09,Mkt&HR,65.86,,True,,2020-05-17,
17264,M,89.4,67.76,Commerce,64.82,Comm&Mgmt,False,1,82.07,Mkt&HR,56.94,26000.0,False,2019-12-28,2020-06-26,
17264,F,77.64,92.88,Commerce,51.94,Comm&Mgmt,False,0,88.13,Mkt&Fin,71.12,28500.0,True,2020-03-21,,6.0
17264,M,61.87,97.7,Commerce,61.25,Others,False,1,79.46,Mkt&HR,61.1,,True,,2020-10-06,
17454,F,89.4,73.87,Science,53.47,Comm&Mgmt,False,1,74.97,Mkt&HR,77.89,25900.0,True,,2020-09-18,
17328,M,57.81,80.68,Science,70.18,Comm&Mgmt,False,0,50.71,Mkt&HR,71.18,,False,2020-03-12,,
17388,M,71.97,45.68,Arts,74.75,Sci&Tech,False,0,84.63,Mkt&HR,77.76,25000.0,True,,,
17401,M,77.5,59.2,Commerce,55.06,Comm&Mgmt,True,0,79.58,Mkt&Fin,74.09,21600.0,True,,,3.0
