student_id,gender,second_perc,high_perc,high_spec,degree_perc,degree_type,work_experience,experience_years,employability_perc,mba_spec,mba_perc,salary,placed,start_date,end_date,duration
17442,M,68.78,82.05,Science,69.96,Comm&Mgmt,True,1,66.15,Mkt&Fin,61.23,30200.0,True,2020-01-18,2020-08-20,6.0
17342,M,52.19,79.43,Commerce,68.9,Comm&Mgmt,False,0,61.04,Mkt&HR,58.65,,False,,,
17362,M,68.3,41.13,Science,55.68,Comm&Mgmt,False,0,64.13,Mkt&HR,54.59,,False,,,
17338,M,62.32,81.23,Commerce,73.02,Comm&Mgmt,False,0,52.52,Mkt&Fin,58.08,25900.0,True,2020-01-17,2020-12-07,3.0
17408,M,75.26,65.4,Commerce,63.66,Comm&Mgmt,False,0,59.53,Mkt&HR,59.5,25800.0,True,2020-01-24,2020-11-02,3.0
17434,M,63.2,53.13,Science,53.93,Comm&Mgmt,False,0,64.4,Mkt&Fin,62.15,30300.0,True,2020-01-14,2020-07-11,6.0
17351,M,59.82,71.82,Commerce,64.69,Comm&Mgmt,False,0,82.11,Mkt&Fin,61.57,23000.0,True,2020-01-26,2020-12-06,3.0
17322,M,48.31,93.85,Commerce,62.43,Comm&Mgmt,False,0,74.08,Mkt&Fin,67.47,28100.0,True,2020-01-20,2020-07-20,6.0
17360,M,68.23,62.5,Science,66.73,Comm&Mgmt,False,0,86.51,Mkt&Fin,59.23,22400.0,True,2020-01-20,2020-08-09,3.0
17447,M,54.06,59.77,Science,62.87,Comm&Mgmt,False,0,60.43,Mkt&HR,52.6,30600.0,True,2020-07-10,2020-09-28,3.0
17444,M,78.32,62.23,Science,50.0,Comm&Mgmt,False,0,55.63,Mkt&HR,60.78,27900.0,True,2020-03-14,2020-07-30,6.0
17402,M,60.02,56.99,Commerce,60.99,Comm&Mgmt,False,0,56.48,Mkt&Fin,56.52,25800.0,True,2020-01-24,2020-08-01,6.0
17314,M,75.09,72.64,Science,61.29,Comm&Mgmt,False,0,85.35,Mkt&Fin,57.67,29000.0,True,2020-03-05,2020-08-13,3.0
17299,M,73.13,63.17,Commerce,58.34,Comm&Mgmt,False,0,63.17,Mkt&HR,58.17,,False,,,
17303,M,82.53,77.17,Commerce,74.28,Comm&Mgmt,True,1,92.86,Mkt&Fin,73.41,24500.0,True,2020-01-17,2020-04-13,3.0
17353,M,56.9,64.45,Commerce,61.05,Comm&Mgmt,False,0,56.58,Mkt&HR,51.21,24500.0,True,2020-01-28,2020-07-04,6.0
17448,M,70.99,73.05,Commerce,70.03,Comm&Mgmt,False,0,70.75,Mkt&Fin,51.21,23500.0,True,2020-01-18,2020-08-10,6.0
17345,F,69.5,53.87,Commerce,61.44,Comm&Mgmt,False,0,58.16,Mkt&HR,60.44,29700.0,True,2020-03-13,2020-09-22,3.0
17445,M,79.68,62.59,Commerce,74.96,Comm&Mgmt,True,1,64.75,Mkt&Fin,57.88,23200.0,True,2020-01-12,2020-07-26,6.0
17304,M,68.24,91.66,Commerce,66.43,Comm&Mgmt,False,0,84.68,Mkt&Fin,65.66,29800.0,True,2020-01-14,2020-10-21,3.0
17306,M,59.51,62.99,Commerce,57.34,Comm&Mgmt,False,0,61.67,Mkt&HR,56.85,,False,,,
17309,F,66.45,63.76,Commerce,62.8,Comm&Mgmt,False,0,55.45,Mkt&HR,63.1,,False,,,
17275,F,77.85,87.46,Commerce,77.47,Comm&Mgmt,False,0,93.88,Mkt&Fin,75.37,29100.0,True,2020-01-10,2020-07-28,6.0
17321,M,80.6,73.78,Science,62.44,Comm&Mgmt,True,0,88.85,Mkt&Fin,69.98,21900.0,True,2020-01-14,2020-05-05,3.0
17422,M,73.41,61.64,Commerce,64.1,Comm&Mgmt,True,0,65.1,Mkt&Fin,53.77,24000.0,True,2020-01-20,2020-07-30,6.0
17348,M,73.79,76.78,Commerce,66.78,Comm&Mgmt,True,1,93.61,Mkt&Fin,72.65,24400.0,True,2020-01-11,2021-01-15,3.0
17444,M,62.1,62.02,Science,58.62,Comm&Mgmt,False,0,65.64,Mkt&HR,56.02,29600.0,True,2020-03-12,2020-08-05,5.0
17307,M,50.7,62.76,Commerce,59.13,Comm&Mgmt,False,0,66.71,Mkt&HR,61.86,22400.0,True,2020-01-17,2020-08-17,3.0
17417,M,58.77,75.85,Commerce,65.92,Comm&Mgmt,False,0,64.62,Mkt&Fin,60.09,26800.0,True,2020-01-19,2020-05-05,3.0
17380,M,76.56,68.17,Science,61.24,Comm&Mgmt,True,1,90.92,Mkt&Fin,56.83,23200.0,True,2020-01-14,2020-05-09,3.0
17438,F,62.36,56.1,Commerce,55.47,Comm&Mgmt,False,0,61.79,Mkt&HR,59.37,,False,,,
17402,M,50.79,40.14,Science,55.56,Comm&Mgmt,False,0,64.49,Mkt&HR,51.21,,False,,,
17315,M,63.95,62.03,Commerce,61.98,Comm&Mgmt,False,0,53.28,Mkt&Fin,57.06,30900.0,True,2020-01-28,2020-08-24,5.0
17323,M,83.49,67.81,Commerce,81.75,Comm&Mgmt,True,1,96.64,Mkt&Fin,66.37,23900.0,True,2020-01-28,2020-03-29,3.0
17451,M,61.74,63.99,Commerce,60.79,Comm&Mgmt,False,0,72.88,Mkt&HR,55.7,24400.0,True,2020-01-10,2020-10-05,3.0
17478,M,51.51,66.12,Commerce,64.26,Comm&Mgmt,True,1,60.8,Mkt&Fin,55.14,27300.0,True,2020-01-17,2020-07-09,6.0
17304,M,66.44,68.85,Commerce,65.09,Comm&Mgmt,True,1,70.46,Mkt&Fin,63.28,25400.0,True,2020-01-11,2020-10-30,12.0
17351,M,62.73,68.77,Commerce,72.05,Comm&Mgmt,False,0,78.9,Mkt&HR,60.09,,False,,,
17285,M,60.42,77.34,Commerce,67.67,Comm&Mgmt,False,0,54.81,Mkt&HR,55.88,20000.0,True,2020-01-13,2020-10-09,3.0
17427,M,58.29,63.31,Commerce,55.1,Comm&Mgmt,False,0,60.73,Mkt&HR,58.75,22100.0,True,2019-12-28,2020-08-11,6.0
17386,M,61.25,59.31,Commerce,66.5,Comm&Mgmt,False,0,68.1,Mkt&HR,54.06,27000.0,True,2020-01-25,2020-07-24,6.0
17378,M,71.62,63.84,Commerce,67.32,Comm&Mgmt,False,1,64.93,Mkt&Fin,66.04,32300.0,True,2020-01-15,2020-12-26,12.0
17446,M,67.22,80.19,Science,59.74,Comm&Mgmt,False,0,69.49,Mkt&Fin,58.32,23700.0,True,2020-01-18,2021-01-11,3.0
17433,M,75.1,56.07,Science,71.77,Comm&Mgmt,False,0,61.84,Mkt&HR,57.29,26800.0,True,2020-08-02,2020-11-02,3.0
17315,M,71.58,65.62,Commerce,58.98,Comm&Mgmt,False,0,64.02,Mkt&HR,51.21,24600.0,True,2020-01-16,2020-10-24,3.0
17358,M,72.05,70.49,Science,70.82,Comm&Mgmt,False,0,72.47,Mkt&Fin,74.85,30700.0,True,2020-01-22,2020-05-03,3.0
17319,M,57.87,83.88,Commerce,56.05,Comm&Mgmt,True,1,82.02,Mkt&Fin,62.01,27400.0,True,2020-01-24,2021-01-16,3.0
