student_id,gender,second_perc,high_perc,high_spec,degree_perc,degree_type,work_experience,experience_years,employability_perc,mba_spec,mba_perc,salary,placed,start_date,end_date,duration
76,M,59.570178025923646,64.36274659916255,Commerce,64.25129714894086,Comm&Mgmt,True,0,74.99230630946118,Mkt&Fin,56.92274262389248,,True,2020-02-06 11:22:53.564832256,2020-10-14 23:41:14.691453696,
77,M,48.09165679741969,69.69289649547393,Commerce,69.07952455382139,Comm&Mgmt,True,0,78.71329026785469,Mkt&Fin,52.590653779627,31169.0,False,,2020-11-25 14:11:32.569442048,
78,M,89.4,60.78445761524745,Science,73.54310366848036,Comm&Mgmt,False,0,69.61000206684027,Mkt&HR,65.70286245312352,20000.0,True,2020-03-17 10:51:35.795610112,2020-08-24 09:45:07.352668160,
79,M,52.18860758446204,52.70756733699719,Commerce,69.82181782842792,Comm&Mgmt,False,1,81.39339911434894,Mkt&HR,62.718428450634654,22439.0,True,2019-08-20 05:21:40.093110528,2020-11-04 03:36:53.114581248,
80,M,72.10554225563482,53.791449826550334,Science,67.07671438897617,Comm&Mgmt,False,0,64.84845229372081,Mkt&HR,58.199460779717974,31800.0,False,2020-02-21 04:00:18.696832768,2020-07-11 23:13:21.865999360,12.0
81,M,76.86056299754674,68.83673035522781,Commerce,67.29281069152671,Sci&Tech,False,1,73.10268184856098,Mkt&Fin,66.74350016339461,30086.0,True,2020-05-15 07:11:16.551865088,,
82,M,69.35386231822112,55.764697084436946,Science,65.98883645328804,Comm&Mgmt,False,0,72.85577456141118,Mkt&HR,63.49766849113236,,False,2020-02-18 22:13:49.711656960,2020-05-31 04:17:26.934459904,
83,M,72.60292373726452,60.48633068586529,Commerce,63.87770898619933,Comm&Mgmt,False,0,63.138541428907416,Mkt&Fin,65.53969089610753,20293.0,True,,2020-04-12 13:50:04.945205248,
84,M,70.9491425288067,57.95311812080647,Science,78.24334596968102,Sci&Tech,False,0,72.03499497011664,Mkt&HR,62.32379770745874,,False,2020-05-07 20:47:57.422821632,2020-11-17 00:33:55.153755392,
85,F,57.70429530296973,82.24344974881352,Science,61.893795965526756,Comm&Mgmt,True,1,95.80100403906744,Mkt&Fin,58.85601503275318,31834.0,True,2020-04-12 06:47:07.199905536,2020-09-14 03:38:56.896834048,
86,F,81.11260738837112,72.40261902663158,Science,65.19473000576409,Others,False,0,82.31929876556885,Mkt&Fin,51.21,20000.0,True,2020-02-10 23:41:23.191605760,2020-08-05 09:47:17.427627008,
87,M,71.14155398197379,60.130807862533075,Science,66.51164957658885,Comm&Mgmt,False,0,52.54113106717266,Mkt&HR,61.71316778462234,,True,2020-02-02 09:31:13.724177664,2020-10-20 08:55:58.490303232,
88,M,62.64380490199673,65.95124046247275,Commerce,57.13668275415772,Comm&Mgmt,True,0,67.29628927946348,Mkt&Fin,66.53966117533878,20000.0,True,2020-06-29 12:09:08.580385280,,
89,F,53.09448641757007,74.01762978822538,Science,73.82546694329405,Comm&Mgmt,True,1,91.71177496766919,Mkt&HR,59.85559047638384,25918.0,True,,2020-08-29 01:21:31.042564096,
90,M,54.58452791019727,65.99224428729332,Science,71.4418333721933,Sci&Tech,True,1,98.0,Mkt&HR,61.62051067356963,32942.0,True,,2020-12-16 09:26:50.532362752,
91,F,74.97877002231508,73.75921269943493,Commerce,68.26617623033337,Comm&Mgmt,False,0,79.0554215208431,Mkt&Fin,59.82062083627722,35313.0,True,2019-11-24 22:23:11.537626368,,
92,M,72.86099254269092,70.19102484301669,Commerce,73.42603872327584,Sci&Tech,False,0,78.81175611254933,Mkt&Fin,59.664253628182905,28150.0,True,,,
93,F,54.560971424322446,76.27702740768042,Commerce,61.76695020937779,Comm&Mgmt,True,1,62.8525291674429,Mkt&HR,63.521379719320954,,True,,2020-06-07 05:19:02.514023424,
94,M,74.95373325305161,58.47879340627347,Commerce,66.64685641774028,Comm&Mgmt,False,0,63.317545369768894,Mkt&Fin,64.55807801274082,31763.0,True,2020-05-08 11:14:09.713928192,2020-07-22 15:48:43.391900928,6.0
95,M,77.9248158837411,91.59386483174985,Commerce,72.39020774641014,Sci&Tech,False,1,72.22488042331604,Mkt&HR,58.529901441016655,32574.0,True,,2020-08-23 00:35:18.882105088,
96,M,54.05636985162551,66.80160444214195,Commerce,68.34511989654594,Comm&Mgmt,True,0,87.19640039076381,Mkt&Fin,61.75778920567426,28726.0,False,2020-06-08 11:58:17.172438784,2020-05-26 16:21:23.072982272,
97,M,79.19876631621352,60.95224999121409,Commerce,74.7650017352841,Comm&Mgmt,False,0,72.2673916141536,Mkt&HR,51.21,,True,,,
98,F,70.23995643912203,66.0432868725145,Commerce,58.677617485002386,Others,False,0,68.39717693040696,Mkt&HR,63.37307812618103,,False,,2020-09-07 01:32:10.298777600,
99,F,66.18475359492001,67.42239662956622,Commerce,68.36321351529969,Comm&Mgmt,False,1,74.57685578078335,Mkt&Fin,66.69814496125818,28889.0,True,2020-01-20 23:30:34.048591616,2020-05-09 01:00:43.952810752,
