student_id,gender,second_perc,high_perc,high_spec,degree_perc,degree_type,work_experience,experience_years,employability_perc,mba_spec,mba_perc,salary,placed,start_date,end_date,duration
17309,F,68.69,61.01,Commerce,52.72,Sci&Tech,False,1,52.07,Mkt&Fin,65.93,28300.0,True,2020-03-18,2020-05-31,
17289,M,73.44,73.9,Science,63.92,Sci&Tech,True,0,83.58,Mkt&Fin,66.55,33100.0,True,2020-04-15,,
17375,M,80.74,61.14,Science,61.32,Comm&Mgmt,True,0,87.3,Mkt&Fin,59.07,34600.0,True,,2020-12-27,4.0
17478,M,83.08,39.02,Arts,57.12,Sci&Tech,True,1,60.8,Mkt&Fin,59.63,23500.0,True,,2020-07-29,3.0
17450,F,82.73,67.73,Commerce,58.66,Comm&Mgmt,True,1,75.17,Mkt&Fin,57.16,22400.0,True,2020-06-16,2020-06-28,5.0
17281,M,68.04,68.98,Commerce,70.45,Sci&Tech,False,0,58.35,Mkt&HR,61.87,60500.0,True,,,
17359,M,80.21,53.33,Science,73.64,Comm&Mgmt,True,0,56.1,Mkt&Fin,60.2,48200.0,True,,2020-04-28,3.0
17461,M,72.94,62.25,Commerce,81.18,Comm&Mgmt,True,0,55.05,Mkt&Fin,69.62,22000.0,True,,2020-03-28,9.0
17270,M,64.37,86.38,Commerce,66.23,Comm&Mgmt,False,0,71.89,Mkt&HR,63.39,,False,2020-02-24,,
17401,M,61.34,57.13,Commerce,68.12,Sci&Tech,False,0,94.37,Mkt&Fin,68.83,,False,,2020-07-22,
17400,M,62.13,58.9,Commerce,66.76,Comm&Mgmt,False,1,85.32,Mkt&HR,65.4,,False,,,
17287,M,46.54,74.92,Commerce,63.44,Sci&Tech,False,0,64.88,Mkt&HR,74.16,,False,2020-01-05,,
17460,M,50.58,67.94,Commerce,62.5,Comm&Mgmt,False,0,88.72,Mkt&Fin,54.99,,False,,,4.0
17280,F,56.08,80.72,Science,63.3,Sci&Tech,False,1,86.77,Mkt&Fin,63.26,,False,2020-01-23,,
17306,F,63.38,74.71,Commerce,74.37,Sci&Tech,False,1,65.73,Mkt&Fin,75.42,,False,2020-02-20,,
17388,F,78.66,75.23,Science,70.45,Comm&Mgmt,True,1,92.44,Mkt&Fin,60.49,38000.0,True,,2020-09-16,
17278,M,51.68,41.6,Science,75.99,Sci&Tech,False,0,76.54,Mkt&HR,55.34,,False,2020-01-13,,
17454,F,71.49,54.91,Commerce,64.53,Sci&Tech,True,1,53.21,Mkt&Fin,64.74,22900.0,True,2020-04-03,,8.0
17326,M,63.97,70.4,Science,69.56,Sci&Tech,False,0,72.46,Mkt&Fin,73.87,,False,2020-02-22,2020-12-02,
17418,F,82.13,61.65,Commerce,72.54,Comm&Mgmt,True,1,61.7,Mkt&HR,64.9,31500.0,True,,2020-06-04,4.0
17323,M,66.08,62.3,Arts,55.3,Sci&Tech,False,0,61.16,Mkt&HR,65.55,27100.0,True,2020-03-04,,
17303,M,46.51,84.24,Commerce,81.98,Comm&Mgmt,False,0,78.3,Mkt&Fin,62.11,,False,2020-01-05,,
17341,M,85.55,55.33,Science,57.87,Sci&Tech,True,0,90.94,Mkt&HR,59.01,30200.0,True,2020-07-04,2020-06-26,4.0
17330,M,57.22,65.25,Commerce,60.76,Sci&Tech,False,0,62.07,Mkt&Fin,57.69,,False,2020-01-27,,4.0
17463,M,85.57,50.61,Commerce,68.83,Comm&Mgmt,True,0,66.05,Mkt&Fin,62.0,20600.0,True,2020-07-04,,3.0
17327,M,68.64,79.29,Commerce,68.25,Sci&Tech,False,0,69.88,Mkt&HR,76.49,25000.0,True,2020-03-18,,
17458,F,54.79,54.82,Commerce,63.96,Sci&Tech,False,1,68.82,Mkt&Fin,59.24,,False,,,7.0
17288,M,66.15,68.62,Science,65.88,Sci&Tech,False,1,77.7,Mkt&HR,67.23,30200.0,True,2020-03-04,2020-05-02,8.0
17439,F,85.75,65.55,Commerce,75.23,Comm&Mgmt,True,1,79.25,Mkt&HR,62.98,20900.0,True,2020-07-06,2021-01-20,4.0
17300,M,59.44,67.44,Science,54.26,Comm&Mgmt,False,0,84.0,Mkt&Fin,59.36,,False,2020-02-03,,8.0
17391,M,77.37,74.78,Science,74.12,Comm&Mgmt,True,0,63.83,Mkt&HR,63.61,20900.0,True,2020-05-11,2020-05-09,7.0
17297,F,46.35,68.76,Science,60.46,Sci&Tech,False,1,82.39,Mkt&HR,58.75,,False,2020-01-05,,
17356,M,67.89,78.35,Commerce,70.91,Comm&Mgmt,False,1,54.61,Mkt&Fin,58.97,23000.0,True,2020-03-13,2020-05-05,5.0
17357,F,56.73,68.48,Commerce,68.37,Comm&Mgmt,False,1,66.07,Mkt&HR,67.36,,False,2020-01-25,,
17438,M,78.07,67.3,Commerce,66.42,Comm&Mgmt,True,0,68.13,Mkt&HR,65.39,34500.0,True,,2020-03-23,3.0
17327,F,55.2,78.96,Commerce,56.14,Sci&Tech,False,1,67.64,Mkt&Fin,70.29,,False,,,
17352,F,80.23,66.81,Science,69.88,Comm&Mgmt,True,1,73.81,Mkt&HR,63.4,36800.0,True,,2020-05-19,5.0
17362,F,70.68,71.06,Commerce,60.54,Others,True,1,58.57,Mkt&HR,63.29,25500.0,True,2020-03-29,,
17404,M,70.05,80.58,Arts,64.86,Sci&Tech,True,0,85.51,Mkt&HR,63.19,28900.0,True,,2020-08-08,
17361,F,69.85,56.02,Science,82.53,Sci&Tech,True,1,71.84,Mkt&HR,65.18,28800.0,True,2020-03-25,2020-08-22,6.0
17284,M,46.01,78.38,Commerce,55.51,Comm&Mgmt,False,0,88.21,Mkt&Fin,61.12,,False,2020-01-04,,
17361,M,62.01,86.64,Commerce,59.96,Comm&Mgmt,False,0,53.78,Mkt&HR,60.91,,False,2020-02-14,2020-05-27,6.0
17423,M,73.5,73.96,Science,52.69,Comm&Mgmt,True,1,62.14,Mkt&HR,70.09,24400.0,True,2020-04-16,2020-06-28,7.0
17340,F,71.1,67.54,Commerce,64.29,Others,True,1,85.19,Mkt&Fin,69.09,36400.0,True,,,
17317,M,65.32,70.85,Science,65.91,Comm&Mgmt,False,1,59.34,Mkt&HR,53.79,,False,2020-02-29,,
17447,F,60.58,63.77,Commerce,73.06,Comm&Mgmt,False,2,60.51,Mkt&Fin,65.09,,False,2020-02-08,2020-07-13,5.0
17421,F,54.86,71.19,Commerce,57.73,Comm&Mgmt,False,1,64.62,Mkt&HR,60.58,,False,,,
17380,F,55.06,69.93,Commerce,65.85,Comm&Mgmt,False,1,90.52,Mkt&HR,61.06,,False,,2020-11-08,7.0
17302,F,63.75,71.19,Commerce,69.63,Comm&Mgmt,False,1,67.03,Mkt&HR,60.97,,False,,2020-08-28,
17432,F,73.71,56.27,Science,73.9,Sci&Tech,True,1,92.65,Mkt&Fin,68.16,32700.0,True,,,4.0
17267,F,67.8,56.2,Science,58.87,Comm&Mgmt,False,1,73.91,Mkt&Fin,68.72,61500.0,True,,,
17267,M,69.12,69.12,Arts,58.19,Comm&Mgmt,False,0,68.5,Mkt&Fin,69.62,53800.0,True,2020-03-20,,10.0
17361,F,64.44,78.17,Commerce,76.71,Comm&Mgmt,False,1,63.04,Mkt&HR,72.15,,False,,2020-06-03,7.0
17281,F,78.22,57.95,Commerce,55.94,Comm&Mgmt,True,1,56.98,Mkt&Fin,65.77,40000.0,True,2020-05-16,2021-01-11,
17474,F,67.57,55.64,Commerce,70.72,Comm&Mgmt,False,1,62.49,Mkt&Fin,60.43,21000.0,True,,2020-09-04,4.0
17406,M,77.66,52.66,Commerce,68.22,Sci&Tech,True,0,88.69,Mkt&Fin,61.81,39900.0,True,,,
17275,M,67.47,76.59,Science,62.78,Comm&Mgmt,False,0,63.21,Mkt&Fin,60.96,28200.0,True,2020-03-11,,
17269,F,67.54,73.65,Arts,57.89,Sci&Tech,False,1,60.19,Mkt&HR,63.54,35300.0,True,2020-03-12,,
17464,M,73.02,58.48,Commerce,65.22,Comm&Mgmt,True,0,64.15,Mkt&HR,57.02,23000.0,True,,2020-09-29,
17434,M,81.22,64.04,Science,65.73,Comm&Mgmt,True,0,61.96,Mkt&HR,57.78,24700.0,True,,2020-12-04,4.0
17277,M,70.32,70.28,Science,53.54,Comm&Mgmt,True,0,84.98,Mkt&Fin,60.03,42800.0,True,2020-03-27,,
17441,F,59.01,79.92,Commerce,76.39,Comm&Mgmt,False,1,72.37,Mkt&HR,63.19,,False,,2020-08-16,
17292,M,68.85,74.11,Commerce,64.89,Comm&Mgmt,False,0,97.04,Mkt&Fin,58.33,32100.0,True,2020-03-19,2020-12-06,
17461,M,59.76,72.15,Science,64.24,Comm&Mgmt,False,0,63.25,Mkt&Fin,66.34,,False,,,
17282,F,57.37,39.06,Commerce,65.28,Comm&Mgmt,False,1,56.88,Mkt&Fin,55.21,,False,2020-01-27,2020-11-18,5.0
17270,M,84.76,56.37,Science,58.24,Sci&Tech,True,0,88.26,Mkt&Fin,69.15,27700.0,True,2020-06-29,2020-09-23,3.0
17408,M,71.29,78.08,Commerce,71.26,Comm&Mgmt,True,0,76.6,Mkt&Fin,57.5,22500.0,True,2020-04-02,2020-12-26,5.0
17452,F,61.91,61.09,Commerce,69.56,Comm&Mgmt,False,1,65.28,Mkt&HR,58.11,,False,,2020-05-21,6.0
17437,M,64.72,77.96,Arts,73.4,Sci&Tech,False,0,71.2,Mkt&HR,61.05,,False,,2020-11-29,
17435,M,58.63,51.72,Science,72.32,Sci&Tech,False,0,94.26,Mkt&HR,66.87,,False,,,5.0
17373,M,81.62,58.59,Arts,65.68,Others,True,0,60.96,Mkt&HR,66.39,41600.0,True,,,4.0
17345,M,53.78,75.04,Commerce,67.63,Sci&Tech,False,0,72.72,Mkt&Fin,57.21,,False,,,
17311,M,49.94,65.34,Science,72.51,Sci&Tech,False,0,53.54,Mkt&HR,60.31,,False,2020-01-09,,
17326,M,68.29,72.56,Science,50.11,Comm&Mgmt,False,0,76.56,Mkt&HR,52.89,38800.0,True,,,8.0
17305,M,80.2,73.94,Arts,67.31,Comm&Mgmt,True,0,76.55,Mkt&Fin,54.44,28700.0,True,2020-05-30,2020-09-08,4.0
17426,F,58.69,46.56,Science,70.71,Comm&Mgmt,False,1,67.83,Mkt&HR,61.25,,False,2020-01-31,,
17378,M,59.45,92.88,Commerce,62.12,Sci&Tech,False,1,82.36,Mkt&Fin,60.73,,False,,,9.0
17277,M,41.9,71.75,Commerce,51.42,Sci&Tech,False,0,63.8,Mkt&Fin,65.92,,False,2020-01-01,,
17408,M,88.87,52.53,Arts,67.36,Sci&Tech,True,0,59.57,Mkt&Fin,63.09,41000.0,True,,2020-12-09,5.0
17444,F,71.8,95.84,Commerce,79.74,Sci&Tech,True,2,61.9,Mkt&Fin,59.1,28100.0,True,,2020-08-12,
